Date,crowd_level,crowd_status,User_satisfaction,Original_row_index
2020-02-11,0.06,Empty,5.0,695
2020-02-11,0.06,Empty,5.0,695
2020-02-11,0.06,Empty,5.0,695
2020-02-11,0.06,Empty,5.0,695
2020-02-11,0.06,Empty,5.0,695
2020-02-11,0.06,Empty,5.0,695
2020-02-11,0.06,Empty,5.0,695
2020-02-11,0.06,Empty,5.0,695
2020-02-11,0.06,Empty,5.0,695
2020-02-11,0.06,Empty,5.0,695
2020-02-11,0.06,Empty,4.0,695
2020-02-10,0.15,Empty,5.0,707
2020-02-10,0.15,Empty,5.0,707
2020-02-10,0.15,Empty,2.0,707
2020-02-09,0.19,Empty,5.0,710
2020-02-08,0.41,Quiet,5.0,711
2020-02-08,0.41,Quiet,3.0,711
2020-02-08,0.41,Quiet,3.0,711
2020-02-08,0.41,Quiet,5.0,711
2020-02-08,0.41,Quiet,5.0,711
2020-02-08,0.41,Quiet,5.0,711
2020-02-08,0.41,Quiet,5.0,711
2020-02-08,0.41,Quiet,5.0,711
2020-02-08,0.41,Quiet,4.0,711
2020-02-07,0.36,Quiet,4.0,720
2020-02-07,0.36,Quiet,4.0,720
2020-02-06,0.09,Empty,5.0,722
2020-02-06,0.09,Empty,5.0,722
2020-02-06,0.09,Empty,5.0,722
2020-02-05,0.07,Empty,4.0,725
2020-02-05,0.07,Empty,5.0,725
2020-02-04,0.06,Empty,5.0,727
2020-02-04,0.06,Empty,5.0,727
2020-02-04,0.06,Empty,5.0,727
2020-02-03,0.12,Empty,5.0,730
2020-02-03,0.12,Empty,3.0,730
2020-02-03,0.12,Empty,4.0,730
2020-02-03,0.12,Empty,5.0,730
2020-02-03,0.12,Empty,2.0,730
2020-02-02,0.38,Quiet,5.0,735
2020-02-02,0.38,Quiet,4.0,735
2020-02-01,0.13,Empty,4.0,737
2020-01-31,0.24,Empty,4.0,738
2020-01-31,0.24,Empty,5.0,738
2020-01-31,0.24,Empty,4.0,738
2020-01-31,0.24,Empty,5.0,738
2020-01-31,0.24,Empty,5.0,738
2020-01-31,0.24,Empty,2.0,738
2020-01-30,0.17,Empty,5.0,744
2020-01-30,0.17,Empty,5.0,744
2020-01-30,0.17,Empty,5.0,744
2020-01-30,0.17,Empty,5.0,744
2020-01-30,0.17,Empty,4.0,744
2020-01-30,0.17,Empty,5.0,744
2020-01-30,0.17,Empty,4.0,744
2020-01-29,0.08,Empty,1.0,751
2020-01-29,0.08,Empty,5.0,751
2020-01-29,0.08,Empty,4.0,751
2020-01-29,0.08,Empty,5.0,751
2020-01-28,0.14,Empty,5.0,755
2020-01-28,0.14,Empty,5.0,755
2020-01-28,0.14,Empty,5.0,755
2020-01-27,0.22,Empty,5.0,758
2020-01-26,0.5,Busy,3.0,759
2020-01-26,0.5,Busy,4.0,759
2020-01-26,0.5,Busy,1.0,759
2020-01-26,0.5,Busy,3.0,759
2020-01-26,0.5,Busy,5.0,759
2020-01-26,0.5,Busy,5.0,759
2020-01-26,0.5,Busy,5.0,759
2020-01-26,0.5,Busy,5.0,759
2020-01-25,0.82,Packed,4.0,767
2020-01-25,0.82,Packed,4.0,767
2020-01-25,0.82,Packed,3.0,767
2020-01-24,0.28,Quiet,5.0,770
2020-01-23,0.33,Quiet,3.0,771
2020-01-23,0.33,Quiet,5.0,771
2020-01-23,0.33,Quiet,2.0,771
2020-01-23,0.33,Quiet,4.0,771
2020-01-23,0.33,Quiet,5.0,771
2020-01-22,0.21,Empty,4.0,776
2020-01-21,0.31,Quiet,4.0,777
2020-01-21,0.31,Quiet,4.0,777
2020-01-20,0.54,Busy,5.0,779
2020-01-20,0.54,Busy,1.0,779
2020-01-20,0.54,Busy,4.0,779
2020-01-20,0.54,Busy,5.0,779
2020-01-20,0.54,Busy,5.0,779
2020-01-19,0.89,Packed,4.0,784
2020-01-19,0.89,Packed,2.0,784
2020-01-18,0.78,Packed,4.0,786
2020-01-18,0.78,Packed,4.0,786
2020-01-18,0.78,Packed,5.0,786
2020-01-18,0.78,Packed,5.0,786
2020-01-18,0.78,Packed,5.0,786
2020-01-18,0.78,Packed,5.0,786
2020-01-17,0.41,Quiet,5.0,792
2020-01-17,0.41,Quiet,5.0,792
2020-01-17,0.41,Quiet,1.0,792
2020-01-17,0.41,Quiet,4.0,792
2020-01-16,0.15,Empty,5.0,796
2020-01-16,0.15,Empty,2.0,796
2020-01-16,0.15,Empty,4.0,796
2020-01-15,0.01,Empty,5.0,799
2020-01-15,0.01,Empty,5.0,799
2020-01-15,0.01,Empty,1.0,799
2020-01-15,0.01,Empty,4.0,799
2020-01-15,0.01,Empty,5.0,799
2020-01-15,0.01,Empty,5.0,799
2020-01-14,0.01,Empty,1.0,805
2020-01-14,0.01,Empty,5.0,805
2020-01-14,0.01,Empty,5.0,805
2020-01-14,0.01,Empty,4.0,805
2020-01-14,0.01,Empty,2.0,805
2020-01-13,0.09,Empty,5.0,810
2020-01-13,0.09,Empty,3.0,810
2020-01-13,0.09,Empty,5.0,810
2020-01-13,0.09,Empty,4.0,810
2020-01-13,0.09,Empty,3.0,810
2020-01-13,0.09,Empty,5.0,810
2020-01-13,0.09,Empty,4.0,810
2020-01-12,0.09,Empty,5.0,817
2020-01-12,0.09,Empty,5.0,817
2020-01-12,0.09,Empty,5.0,817
2020-01-12,0.09,Empty,4.0,817
2020-01-11,0.29,Quiet,5.0,821
2020-01-11,0.29,Quiet,2.0,821
2020-01-11,0.29,Quiet,5.0,821
2020-01-10,0.13,Empty,4.0,824
2020-01-10,0.13,Empty,4.0,824
2020-01-10,0.13,Empty,5.0,824
2020-01-10,0.13,Empty,3.0,824
2020-01-09,0.25,Quiet,4.0,828
2020-01-09,0.25,Quiet,4.0,828
2020-01-09,0.25,Quiet,1.0,828
2020-01-09,0.25,Quiet,2.0,828
2020-01-08,0.13,Empty,4.0,832
2020-01-08,0.13,Empty,5.0,832
2020-01-08,0.13,Empty,1.0,832
2020-01-08,0.13,Empty,3.0,832
2020-01-08,0.13,Empty,4.0,832
2020-01-08,0.13,Empty,3.0,832
2020-01-08,0.13,Empty,5.0,832
2020-01-08,0.13,Empty,5.0,832
2020-01-08,0.13,Empty,5.0,832
2020-01-08,0.13,Empty,4.0,832
2020-01-07,0.29,Quiet,5.0,842
2020-01-07,0.29,Quiet,4.0,842
2020-01-07,0.29,Quiet,4.0,842
2020-01-07,0.29,Quiet,5.0,842
2020-01-07,0.29,Quiet,4.0,842
2020-01-07,0.29,Quiet,5.0,842
2020-01-07,0.29,Quiet,3.0,842
2020-01-06,0.52,Busy,5.0,849
2020-01-06,0.52,Busy,4.0,849
2020-01-06,0.52,Busy,5.0,849
2020-01-06,0.52,Busy,5.0,849
2020-01-06,0.52,Busy,5.0,849
2020-01-06,0.52,Busy,5.0,849
2020-01-06,0.52,Busy,5.0,849
2020-01-06,0.52,Busy,5.0,849
2020-01-05,0.82,Packed,4.0,857
2020-01-05,0.82,Packed,5.0,857
2020-01-05,0.82,Packed,5.0,857
2020-01-05,0.82,Packed,5.0,857
2020-01-05,0.82,Packed,3.0,857
2020-01-05,0.82,Packed,4.0,857
2020-01-05,0.82,Packed,5.0,857
2020-01-04,0.6,Busy,5.0,864
2020-01-04,0.6,Busy,4.0,864
2020-01-04,0.6,Busy,2.0,864
2020-01-04,0.6,Busy,4.0,864
2020-01-04,0.6,Busy,5.0,864
2020-01-04,0.6,Busy,3.0,864
2020-01-03,0.63,Busy,4.0,870
2020-01-03,0.63,Busy,4.0,870
2020-01-03,0.63,Busy,3.0,870
2020-01-03,0.63,Busy,4.0,870
2020-01-03,0.63,Busy,5.0,870
2020-01-03,0.63,Busy,5.0,870
2020-01-03,0.63,Busy,1.0,870
2020-01-03,0.63,Busy,5.0,870
2020-01-03,0.63,Busy,4.0,870
2020-01-03,0.63,Busy,5.0,870
2020-01-02,0.95,Packed,5.0,880
2020-01-02,0.95,Packed,5.0,880
2020-01-02,0.95,Packed,5.0,880
2020-01-02,0.95,Packed,5.0,880
2020-01-02,0.95,Packed,4.0,880
2020-01-01,0.69,Busy,4.0,885
2020-01-01,0.69,Busy,4.0,885
2020-01-01,0.69,Busy,5.0,885
2020-01-01,0.69,Busy,5.0,885
2020-01-01,0.69,Busy,1.0,885
2020-01-01,0.69,Busy,5.0,885
2020-01-01,0.69,Busy,3.0,885
2019-12-31,0.93,Packed,5.0,892
2019-12-31,0.93,Packed,5.0,892
2019-12-31,0.93,Packed,4.0,892
2019-12-31,0.93,Packed,5.0,892
2019-12-31,0.93,Packed,5.0,892
2019-12-31,0.93,Packed,4.0,892
2019-12-31,0.93,Packed,5.0,892
2019-12-31,0.93,Packed,5.0,892
2019-12-31,0.93,Packed,5.0,892
2019-12-30,0.98,Packed,5.0,901
2019-12-30,0.98,Packed,5.0,901
2019-12-30,0.98,Packed,5.0,901
2019-12-30,0.98,Packed,5.0,901
2019-12-30,0.98,Packed,4.0,901
2019-12-30,0.98,Packed,2.0,901
2019-12-30,0.98,Packed,5.0,901
2019-12-30,0.98,Packed,5.0,901
2019-12-30,0.98,Packed,5.0,901
2019-12-30,0.98,Packed,5.0,901
2019-12-30,0.98,Packed,5.0,901
2019-12-30,0.98,Packed,4.0,901
2019-12-30,0.98,Packed,5.0,901
2019-12-30,0.98,Packed,4.0,901
2019-12-30,0.98,Packed,5.0,901
2019-12-29,0.95,Packed,5.0,916
2019-12-29,0.95,Packed,5.0,916
2019-12-29,0.95,Packed,5.0,916
2019-12-29,0.95,Packed,3.0,916
2019-12-29,0.95,Packed,4.0,916
2019-12-29,0.95,Packed,4.0,916
2019-12-29,0.95,Packed,5.0,916
2019-12-29,0.95,Packed,1.0,916
2019-12-29,0.95,Packed,5.0,916
2019-12-28,0.95,Packed,3.0,925
2019-12-28,0.95,Packed,4.0,925
2019-12-28,0.95,Packed,1.0,925
2019-12-28,0.95,Packed,4.0,925
2019-12-28,0.95,Packed,3.0,925
2019-12-28,0.95,Packed,1.0,925
2019-12-28,0.95,Packed,4.0,925
2019-12-27,0.99,Packed,4.0,932
2019-12-27,0.99,Packed,3.0,932
2019-12-27,0.99,Packed,3.0,932
2019-12-27,0.99,Packed,5.0,932
2019-12-27,0.99,Packed,4.0,932
2019-12-27,0.99,Packed,3.0,932
2019-12-27,0.99,Packed,5.0,932
2019-12-26,0.98,Packed,1.0,939
2019-12-26,0.98,Packed,5.0,939
2019-12-25,0.82,Packed,5.0,941
2019-12-25,0.82,Packed,3.0,941
2019-12-25,0.82,Packed,3.0,941
2019-12-25,0.82,Packed,1.0,941
2019-12-25,0.82,Packed,2.0,941
2019-12-24,0.9,Packed,5.0,946
2019-12-23,0.81,Packed,5.0,947
2019-12-23,0.81,Packed,5.0,947
2019-12-23,0.81,Packed,5.0,947
2019-12-23,0.81,Packed,3.0,947
2019-12-23,0.81,Packed,3.0,947
2019-12-22,0.31,Quiet,4.0,952
2019-12-22,0.31,Quiet,5.0,952
2019-12-22,0.31,Quiet,5.0,952
2019-12-22,0.31,Quiet,5.0,952
2019-12-22,0.31,Quiet,5.0,952
2019-12-21,0.45,Quiet,5.0,957
2019-12-21,0.45,Quiet,5.0,957
2019-12-20,0.48,Quiet,3.0,959
2019-12-20,0.48,Quiet,5.0,959
2019-12-20,0.48,Quiet,5.0,959
2019-12-20,0.48,Quiet,5.0,959
2019-12-20,0.48,Quiet,5.0,959
2019-12-19,0.46,Quiet,3.0,964
2019-12-19,0.46,Quiet,3.0,964
2019-12-18,0.18,Empty,1.0,966
2019-12-18,0.18,Empty,5.0,966
2019-12-17,0.05,Empty,5.0,968
2019-12-17,0.05,Empty,5.0,968
2019-12-17,0.05,Empty,5.0,968
2019-12-17,0.05,Empty,4.0,968
2019-12-17,0.05,Empty,3.0,968
2019-12-17,0.05,Empty,1.0,968
2019-12-17,0.05,Empty,5.0,968
2019-12-16,0.06,Empty,3.0,975
2019-12-16,0.06,Empty,5.0,975
2019-12-16,0.06,Empty,5.0,975
2019-12-16,0.06,Empty,3.0,975
2019-12-15,0.23,Empty,5.0,979
2019-12-15,0.23,Empty,2.0,979
2019-12-15,0.23,Empty,4.0,979
2019-12-14,0.4,Quiet,4.0,982
2019-12-14,0.4,Quiet,3.0,982
2019-12-14,0.4,Quiet,5.0,982
2019-12-13,0.1,Empty,4.0,985
2019-12-13,0.1,Empty,1.0,985
2019-12-13,0.1,Empty,1.0,985
2019-12-12,0.04,Empty,4.0,988
2019-12-12,0.04,Empty,4.0,988
2019-12-12,0.04,Empty,5.0,988
2019-12-11,0.02,Empty,5.0,991
2019-12-11,0.02,Empty,3.0,991
2019-12-11,0.02,Empty,5.0,991
2019-12-11,0.02,Empty,5.0,991
2019-12-11,0.02,Empty,5.0,991
2019-12-10,0.05,Empty,5.0,996
2019-12-10,0.05,Empty,5.0,996
2019-12-10,0.05,Empty,4.0,996
2019-12-10,0.05,Empty,5.0,996
2019-12-10,0.05,Empty,5.0,996
2019-12-10,0.05,Empty,2.0,996
2019-12-10,0.05,Empty,5.0,996
2019-12-10,0.05,Empty,4.0,996
2019-12-10,0.05,Empty,5.0,996
2019-12-09,0.04,Empty,4.0,1005
2019-12-09,0.04,Empty,4.0,1005
2019-12-09,0.04,Empty,5.0,1005
2019-12-09,0.04,Empty,5.0,1005
2019-12-08,0.12,Empty,4.0,1009
2019-12-08,0.12,Empty,3.0,1009
2019-12-08,0.12,Empty,3.0,1009
2019-12-08,0.12,Empty,5.0,1009
2019-12-08,0.12,Empty,4.0,1009
2019-12-08,0.12,Empty,5.0,1009
2019-12-08,0.12,Empty,5.0,1009
2019-12-07,0.18,Empty,5.0,1016
2019-12-07,0.18,Empty,5.0,1016
2019-12-07,0.18,Empty,1.0,1016
2019-12-07,0.18,Empty,3.0,1016
2019-12-05,0.05,Empty,4.0,1020
2019-12-05,0.05,Empty,5.0,1020
2019-12-05,0.05,Empty,5.0,1020
2019-12-04,0.0,Empty,4.0,1023
2019-12-04,0.0,Empty,5.0,1023
2019-12-04,0.0,Empty,3.0,1023
2019-12-03,0.08,Empty,5.0,1026
2019-12-02,0.32,Quiet,5.0,1027
2019-12-02,0.32,Quiet,4.0,1027
2019-12-02,0.32,Quiet,2.0,1027
2019-12-02,0.32,Quiet,5.0,1027
2019-12-02,0.32,Quiet,5.0,1027
2019-12-02,0.32,Quiet,3.0,1027
2019-12-02,0.32,Quiet,5.0,1027
2019-12-02,0.32,Quiet,5.0,1027
2019-12-01,0.04,Empty,4.0,1035
2019-12-01,0.04,Empty,5.0,1035
2019-12-01,0.04,Empty,5.0,1035
2019-12-01,0.04,Empty,5.0,1035
2019-12-01,0.04,Empty,5.0,1035
2019-12-01,0.04,Empty,5.0,1035
2019-11-30,0.56,Busy,5.0,1041
2019-11-30,0.56,Busy,5.0,1041
2019-11-30,0.56,Busy,5.0,1041
2019-11-29,0.74,Busy,4.0,1044
2019-11-28,0.54,Busy,5.0,1045
2019-11-27,0.67,Busy,5.0,1046
2019-11-27,0.67,Busy,5.0,1046
2019-11-27,0.67,Busy,4.0,1046
2019-11-27,0.67,Busy,5.0,1046
2019-11-26,0.81,Packed,5.0,1050
2019-11-26,0.81,Packed,4.0,1050
2019-11-26,0.81,Packed,5.0,1050
2019-11-26,0.81,Packed,5.0,1050
2019-11-25,0.84,Packed,4.0,1054
2019-11-25,0.84,Packed,5.0,1054
2019-11-25,0.84,Packed,5.0,1054
2019-11-25,0.84,Packed,5.0,1054
2019-11-25,0.84,Packed,5.0,1054
2019-11-25,0.84,Packed,5.0,1054
2019-11-24,0.68,Busy,4.0,1060
2019-11-24,0.68,Busy,5.0,1060
2019-11-24,0.68,Busy,4.0,1060
2019-11-23,0.22,Empty,5.0,1063
2019-11-23,0.22,Empty,5.0,1063
2019-11-22,0.02,Empty,5.0,1065
2019-11-22,0.02,Empty,5.0,1065
2019-11-21,0.04,Empty,5.0,1067
2019-11-19,0.01,Empty,5.0,1068
2019-11-19,0.01,Empty,3.0,1068
2019-11-19,0.01,Empty,3.0,1068
2019-11-19,0.01,Empty,3.0,1068
2019-11-19,0.01,Empty,5.0,1068
2019-11-19,0.01,Empty,5.0,1068
2019-11-18,0.07,Empty,5.0,1074
2019-11-18,0.07,Empty,4.0,1074
2019-11-18,0.07,Empty,5.0,1074
2019-11-18,0.07,Empty,5.0,1074
2019-11-18,0.07,Empty,4.0,1074
2019-11-17,0.14,Empty,5.0,1079
2019-11-17,0.14,Empty,5.0,1079
2019-11-17,0.14,Empty,5.0,1079
2019-11-17,0.14,Empty,3.0,1079
2019-11-17,0.14,Empty,5.0,1079
2019-11-17,0.14,Empty,5.0,1079
2019-11-17,0.14,Empty,5.0,1079
2019-11-17,0.14,Empty,4.0,1079
2019-11-17,0.14,Empty,5.0,1079
2019-11-17,0.14,Empty,4.0,1079
2019-11-16,0.52,Busy,5.0,1089
2019-11-15,0.03,Empty,5.0,1090
2019-11-14,0.03,Empty,4.0,1091
2019-11-14,0.03,Empty,4.0,1091
2019-11-14,0.03,Empty,3.0,1091
2019-11-14,0.03,Empty,5.0,1091
2019-11-14,0.03,Empty,5.0,1091
2019-11-13,0.06,Empty,5.0,1096
2019-11-13,0.06,Empty,4.0,1096
2019-11-13,0.06,Empty,5.0,1096
2019-11-13,0.06,Empty,3.0,1096
2019-11-13,0.06,Empty,5.0,1096
2019-11-13,0.06,Empty,4.0,1096
2019-11-13,0.06,Empty,5.0,1096
2019-11-12,0.06,Empty,5.0,1103
2019-11-12,0.06,Empty,5.0,1103
2019-11-12,0.06,Empty,5.0,1103
2019-11-12,0.06,Empty,4.0,1103
2019-11-12,0.06,Empty,5.0,1103
2019-11-11,0.28,Quiet,2.0,1108
2019-11-11,0.28,Quiet,4.0,1108
2019-11-10,0.57,Busy,5.0,1110
2019-11-10,0.57,Busy,5.0,1110
2019-11-10,0.57,Busy,2.0,1110
2019-11-10,0.57,Busy,3.0,1110
2019-11-10,0.57,Busy,5.0,1110
2019-11-10,0.57,Busy,4.0,1110
2019-11-09,0.72,Busy,5.0,1116
2019-11-09,0.72,Busy,5.0,1116
2019-11-09,0.72,Busy,5.0,1116
2019-11-09,0.72,Busy,5.0,1116
2019-11-08,0.29,Quiet,5.0,1120
2019-11-08,0.29,Quiet,5.0,1120
2019-11-08,0.29,Quiet,3.0,1120
2019-11-08,0.29,Quiet,5.0,1120
2019-11-08,0.29,Quiet,5.0,1120
2019-11-08,0.29,Quiet,2.0,1120
2019-11-07,0.15,Empty,4.0,1126
2019-11-07,0.15,Empty,5.0,1126
2019-11-07,0.15,Empty,5.0,1126
2019-11-07,0.15,Empty,5.0,1126
2019-11-07,0.15,Empty,4.0,1126
2019-11-06,0.16,Empty,4.0,1131
2019-11-06,0.16,Empty,3.0,1131
2019-11-06,0.16,Empty,5.0,1131
2019-11-06,0.16,Empty,4.0,1131
2019-11-06,0.16,Empty,5.0,1131
2019-11-06,0.16,Empty,5.0,1131
2019-11-06,0.16,Empty,5.0,1131
2019-11-06,0.16,Empty,5.0,1131
2019-11-06,0.16,Empty,5.0,1131
2019-11-06,0.16,Empty,4.0,1131
2019-11-06,0.16,Empty,5.0,1131
2019-11-06,0.16,Empty,5.0,1131
2019-11-06,0.16,Empty,5.0,1131
2019-11-06,0.16,Empty,5.0,1131
2019-11-06,0.16,Empty,4.0,1131
2019-11-05,0.13,Empty,4.0,1146
2019-11-05,0.13,Empty,4.0,1146
2019-11-05,0.13,Empty,5.0,1146
2019-11-05,0.13,Empty,4.0,1146
2019-11-05,0.13,Empty,5.0,1146
2019-11-05,0.13,Empty,5.0,1146
2019-11-05,0.13,Empty,5.0,1146
2019-11-05,0.13,Empty,5.0,1146
2019-11-05,0.13,Empty,2.0,1146
2019-11-05,0.13,Empty,3.0,1146
2019-11-04,0.31,Quiet,5.0,1156
2019-11-04,0.31,Quiet,4.0,1156
2019-11-04,0.31,Quiet,1.0,1156
2019-11-04,0.31,Quiet,4.0,1156
2019-11-04,0.31,Quiet,2.0,1156
2019-11-04,0.31,Quiet,5.0,1156
2019-11-04,0.31,Quiet,5.0,1156
2019-11-04,0.31,Quiet,2.0,1156
2019-11-04,0.31,Quiet,4.0,1156
2019-11-03,0.4,Quiet,5.0,1165
2019-11-03,0.4,Quiet,5.0,1165
2019-11-02,0.49,Quiet,5.0,1167
2019-11-02,0.49,Quiet,1.0,1167
2019-11-02,0.49,Quiet,5.0,1167
2019-11-02,0.49,Quiet,3.0,1167
2019-11-02,0.49,Quiet,1.0,1167
2019-11-01,0.23,Empty,4.0,1172
2019-11-01,0.23,Empty,4.0,1172
2019-11-01,0.23,Empty,5.0,1172
2019-11-01,0.23,Empty,5.0,1172
2019-10-31,0.08,Empty,5.0,1176
2019-10-31,0.08,Empty,4.0,1176
2019-10-31,0.08,Empty,4.0,1176
2019-10-31,0.08,Empty,5.0,1176
2019-10-30,0.11,Empty,5.0,1180
2019-10-30,0.11,Empty,5.0,1180
2019-10-30,0.11,Empty,5.0,1180
2019-10-29,0.12,Empty,1.0,1183
2019-10-29,0.12,Empty,5.0,1183
2019-10-29,0.12,Empty,5.0,1183
2019-10-29,0.12,Empty,5.0,1183
2019-10-29,0.12,Empty,5.0,1183
2019-10-29,0.12,Empty,1.0,1183
2019-10-28,0.34,Quiet,5.0,1189
2019-10-28,0.34,Quiet,4.0,1189
2019-10-28,0.34,Quiet,5.0,1189
2019-10-28,0.34,Quiet,5.0,1189
2019-10-28,0.34,Quiet,1.0,1189
2019-10-28,0.34,Quiet,5.0,1189
2019-10-28,0.34,Quiet,4.0,1189
2019-10-28,0.34,Quiet,5.0,1189
2019-10-27,0.32,Quiet,5.0,1197
2019-10-27,0.32,Quiet,4.0,1197
2019-10-27,0.32,Quiet,5.0,1197
2019-10-27,0.32,Quiet,4.0,1197
2019-10-27,0.32,Quiet,3.0,1197
2019-10-27,0.32,Quiet,4.0,1197
2019-10-27,0.32,Quiet,5.0,1197
2019-10-26,0.53,Busy,5.0,1204
2019-10-26,0.53,Busy,4.0,1204
2019-10-26,0.53,Busy,4.0,1204
2019-10-25,0.44,Quiet,5.0,1207
2019-10-25,0.44,Quiet,5.0,1207
2019-10-25,0.44,Quiet,3.0,1207
2019-10-25,0.44,Quiet,3.0,1207
2019-10-25,0.44,Quiet,5.0,1207
2019-10-24,0.2,Empty,4.0,1212
2019-10-24,0.2,Empty,4.0,1212
2019-10-24,0.2,Empty,3.0,1212
2019-10-23,0.19,Empty,4.0,1215
2019-10-23,0.19,Empty,5.0,1215
2019-10-23,0.19,Empty,5.0,1215
2019-10-23,0.19,Empty,4.0,1215
2019-10-23,0.19,Empty,5.0,1215
2019-10-23,0.19,Empty,5.0,1215
2019-10-23,0.19,Empty,5.0,1215
2019-10-23,0.19,Empty,1.0,1215
2019-10-23,0.19,Empty,3.0,1215
2019-10-23,0.19,Empty,4.0,1215
2019-10-23,0.19,Empty,5.0,1215
2019-10-23,0.19,Empty,3.0,1215
2019-10-22,0.32,Quiet,5.0,1227
2019-10-22,0.32,Quiet,4.0,1227
2019-10-22,0.32,Quiet,5.0,1227
2019-10-22,0.32,Quiet,5.0,1227
2019-10-22,0.32,Quiet,5.0,1227
2019-10-22,0.32,Quiet,5.0,1227
2019-10-22,0.32,Quiet,3.0,1227
2019-10-21,0.3,Quiet,1.0,1234
2019-10-21,0.3,Quiet,4.0,1234
2019-10-21,0.3,Quiet,5.0,1234
2019-10-21,0.3,Quiet,4.0,1234
2019-10-21,0.3,Quiet,5.0,1234
2019-10-21,0.3,Quiet,5.0,1234
2019-10-21,0.3,Quiet,3.0,1234
2019-10-21,0.3,Quiet,5.0,1234
2019-10-21,0.3,Quiet,1.0,1234
2019-10-21,0.3,Quiet,1.0,1234
2019-10-20,0.42,Quiet,5.0,1244
2019-10-20,0.42,Quiet,1.0,1244
2019-10-20,0.42,Quiet,1.0,1244
2019-10-20,0.42,Quiet,5.0,1244
2019-10-20,0.42,Quiet,2.0,1244
2019-10-20,0.42,Quiet,5.0,1244
2019-10-19,0.29,Quiet,5.0,1250
2019-10-19,0.29,Quiet,1.0,1250
2019-10-19,0.29,Quiet,4.0,1250
2019-10-19,0.29,Quiet,5.0,1250
2019-10-19,0.29,Quiet,1.0,1250
2019-10-19,0.29,Quiet,1.0,1250
2019-10-18,0.79,Packed,4.0,1256
2019-10-18,0.79,Packed,5.0,1256
2019-10-18,0.79,Packed,3.0,1256
2019-10-18,0.79,Packed,5.0,1256
2019-10-18,0.79,Packed,4.0,1256
2019-10-17,0.46,Quiet,5.0,1261
2019-10-17,0.46,Quiet,4.0,1261
2019-10-17,0.46,Quiet,5.0,1261
2019-10-17,0.46,Quiet,5.0,1261
2019-10-16,0.18,Empty,5.0,1265
2019-10-16,0.18,Empty,5.0,1265
2019-10-16,0.18,Empty,4.0,1265
2019-10-16,0.18,Empty,4.0,1265
2019-10-16,0.18,Empty,2.0,1265
2019-10-16,0.18,Empty,5.0,1265
2019-10-16,0.18,Empty,2.0,1265
2019-10-16,0.18,Empty,5.0,1265
2019-10-15,0.33,Quiet,3.0,1273
2019-10-15,0.33,Quiet,3.0,1273
2019-10-15,0.33,Quiet,4.0,1273
2019-10-15,0.33,Quiet,5.0,1273
2019-10-14,0.6,Busy,4.0,1277
2019-10-14,0.6,Busy,2.0,1277
2019-10-14,0.6,Busy,3.0,1277
2019-10-14,0.6,Busy,3.0,1277
2019-10-14,0.6,Busy,2.0,1277
2019-10-14,0.6,Busy,3.0,1277
2019-10-14,0.6,Busy,2.0,1277
2019-10-13,0.72,Busy,1.0,1284
2019-10-13,0.72,Busy,5.0,1284
2019-10-13,0.72,Busy,4.0,1284
2019-10-13,0.72,Busy,1.0,1284
2019-10-13,0.72,Busy,5.0,1284
2019-10-13,0.72,Busy,5.0,1284
2019-10-13,0.72,Busy,5.0,1284
2019-10-13,0.72,Busy,5.0,1284
2019-10-13,0.72,Busy,4.0,1284
2019-10-13,0.72,Busy,4.0,1284
2019-10-12,0.72,Busy,5.0,1294
2019-10-12,0.72,Busy,5.0,1294
2019-10-12,0.72,Busy,2.0,1294
2019-10-12,0.72,Busy,4.0,1294
2019-10-12,0.72,Busy,5.0,1294
2019-10-12,0.72,Busy,1.0,1294
2019-10-12,0.72,Busy,1.0,1294
2019-10-12,0.72,Busy,5.0,1294
2019-10-12,0.72,Busy,4.0,1294
2019-10-12,0.72,Busy,3.0,1294
2019-10-11,0.71,Busy,5.0,1304
2019-10-11,0.71,Busy,3.0,1304
2019-10-11,0.71,Busy,3.0,1304
2019-10-11,0.71,Busy,2.0,1304
2019-10-11,0.71,Busy,5.0,1304
2019-10-11,0.71,Busy,3.0,1304
2019-10-11,0.71,Busy,4.0,1304
2019-10-10,0.48,Quiet,4.0,1311
2019-10-10,0.48,Quiet,5.0,1311
2019-10-10,0.48,Quiet,4.0,1311
2019-10-10,0.48,Quiet,3.0,1311
2019-10-10,0.48,Quiet,2.0,1311
2019-10-10,0.48,Quiet,5.0,1311
2019-10-10,0.48,Quiet,4.0,1311
2019-10-09,0.28,Quiet,4.0,1318
2019-10-09,0.28,Quiet,1.0,1318
2019-10-09,0.28,Quiet,5.0,1318
2019-10-09,0.28,Quiet,5.0,1318
2019-10-09,0.28,Quiet,3.0,1318
2019-10-09,0.28,Quiet,5.0,1318
2019-10-09,0.28,Quiet,5.0,1318
2019-10-09,0.28,Quiet,5.0,1318
2019-10-09,0.28,Quiet,5.0,1318
2019-10-08,0.47,Quiet,4.0,1327
2019-10-08,0.47,Quiet,4.0,1327
2019-10-08,0.47,Quiet,4.0,1327
2019-10-08,0.47,Quiet,5.0,1327
2019-10-08,0.47,Quiet,2.0,1327
2019-10-08,0.47,Quiet,5.0,1327
2019-10-08,0.47,Quiet,4.0,1327
2019-10-08,0.47,Quiet,5.0,1327
2019-10-08,0.47,Quiet,3.0,1327
2019-10-08,0.47,Quiet,5.0,1327
